osmid,y,x,street_count,geometry
2458103472,48.2248578,16.3569363,4,POINT (16.3569363 48.2248578)
497528712,48.2135971,16.3915965,4,POINT (16.3915965 48.2135971)
123661256,48.2124548,16.3921434,3,POINT (16.3921434 48.2124548)
105782235,48.2210776,16.3137515,1,POINT (16.3137515 48.2210776)
78145368,48.2227277,16.3122101,3,POINT (16.3122101 48.2227277)
78147406,48.2187931,16.3108551,3,POINT (16.3108551 48.2187931)
1740558299,48.2187989,16.3108166,3,POINT (16.3108166 48.2187989)
871753688,48.220816,16.3120269,3,POINT (16.3120269 48.220816)
78149338,48.219475,16.3096448,1,POINT (16.3096448 48.219475)
105822220,48.2182676,16.3094514,3,POINT (16.3094514 48.2182676)
323207862,48.2228477,16.3174276,4,POINT (16.3174276 48.2228477)
256759863,48.2230793,16.3169833,4,POINT (16.3169833 48.2230793)
78170657,48.2237644,16.3173775,3,POINT (16.3173775 48.2237644)
78170658,48.2233899,16.318628,4,POINT (16.318628 48.2233899)
78172741,48.2239819,16.3189066,4,POINT (16.3189066 48.2239819)
78170660,48.2229771,16.3200098,3,POINT (16.3200098 48.2229771)
260243947,48.2222894,16.3195875,1,POINT (16.3195875 48.2222894)
272442538,48.2241102,16.3207395,4,POINT (16.3207395 48.2241102)
78172742,48.223556,16.3204027,4,POINT (16.3204027 48.223556)
272442540,48.2234063,16.3209243,1,POINT (16.3209243 48.2234063)
78192594,48.1798856,16.3488355,3,POINT (16.3488355 48.1798856)
254695370,48.1795365,16.3449442,3,POINT (16.3449442 48.1795365)
78185943,48.1752504,16.3344231,3,POINT (16.3344231 48.1752504)
344594624,48.1746811,16.3317178,4,POINT (16.3317178 48.1746811)
78185944,48.1741031,16.3296969,4,POINT (16.3296969 48.1741031)
1580093482,48.174122,16.3298373,4,POINT (16.3298373 48.174122)
78188128,48.1804855,16.3495414,4,POINT (16.3495414 48.1804855)
78188179,48.1801928,16.3493152,4,POINT (16.3493152 48.1801928)
267731734,48.1777559,16.3423895,3,POINT (16.3423895 48.1777559)
78216455,48.1741607,16.330124,3,POINT (16.330124 48.1741607)
410592101,48.1745085,16.3317115,3,POINT (16.3317115 48.1745085)
78225011,48.17391,16.3300013,3,POINT (16.3300013 48.17391)
267428518,48.2020133,16.4151235,2,POINT (16.4151235 48.2020133)
213472887,48.2044433,16.4030024,3,POINT (16.4030024 48.2044433)
123274368,48.1883815,16.3840104,3,POINT (16.3840104 48.1883815)
123275230,48.1861585,16.3826097,4,POINT (16.3826097 48.1861585)
3696014531,48.2380932,16.3781671,4,POINT (16.3781671 48.2380932)
1698308197,48.2366958,16.3785445,1,POINT (16.3785445 48.2366958)
78376084,48.2378964,16.3813705,4,POINT (16.3813705 48.2378964)
3904409047,48.2369988,16.3796211,4,POINT (16.3796211 48.2369988)
1205052896,48.2380201,16.3816565,3,POINT (16.3816565 48.2380201)
1698077480,48.2374993,16.3818505,3,POINT (16.3818505 48.2374993)
3904409056,48.2352644,16.3815292,4,POINT (16.3815292 48.2352644)
266655527,48.2081279,16.3993143,3,POINT (16.3993143 48.2081279)
78476367,48.2100048,16.3978329,3,POINT (16.3978329 48.2100048)
4021982831,48.212117,16.3966041,4,POINT (16.3966041 48.212117)
266655442,48.212405,16.3946609,3,POINT (16.3946609 48.212405)
79644787,48.2135179,16.3822129,3,POINT (16.3822129 48.2135179)
81310955,48.2121892,16.3925003,1,POINT (16.3925003 48.2121892)
90369223,48.2120583,16.3919681,4,POINT (16.3919681 48.2120583)
1834749079,48.2097333,16.3888769,3,POINT (16.3888769 48.2097333)
319832095,48.2060774,16.386724,3,POINT (16.386724 48.2060774)
2399048019,48.2057668,16.3856033,4,POINT (16.3856033 48.2057668)
82755272,48.2048137,16.3965818,3,POINT (16.3965818 48.2048137)
82758305,48.1994543,16.3991661,3,POINT (16.3991661 48.1994543)
82758326,48.1998471,16.3995068,3,POINT (16.3995068 48.1998471)
83517968,48.1957006,16.3399682,4,POINT (16.3399682 48.1957006)
346149382,48.206326,16.3600878,3,POINT (16.3600878 48.206326)
2147779384,48.2058829,16.3590731,4,POINT (16.3590731 48.2058829)
83572328,48.2141732,16.3599739,3,POINT (16.3599739 48.2141732)
344480417,48.2141331,16.3609532,4,POINT (16.3609532 48.2141331)
123431334,48.203068,16.3816157,4,POINT (16.3816157 48.203068)
83674990,48.1971618,16.3924518,4,POINT (16.3924518 48.1971618)
83676802,48.1966277,16.3908462,3,POINT (16.3908462 48.1966277)
83681586,48.1941849,16.386353,3,POINT (16.386353 48.1941849)
320095461,48.1941542,16.3865652,3,POINT (16.3865652 48.1941542)
294361289,48.1819595,16.3588224,3,POINT (16.3588224 48.1819595)
93279707,48.1814099,16.3600062,3,POINT (16.3600062 48.1814099)
83688728,48.1843892,16.3469041,3,POINT (16.3469041 48.1843892)
790655462,48.1758204,16.3612336,1,POINT (16.3612336 48.1758204)
123701580,48.1724767,16.3722765,3,POINT (16.3722765 48.1724767)
83699824,48.1721751,16.3766199,4,POINT (16.3766199 48.1721751)
83699826,48.1721191,16.3772805,3,POINT (16.3772805 48.1721191)
293281751,48.1713107,16.3768724,3,POINT (16.3768724 48.1713107)
83699829,48.1724963,16.3800628,4,POINT (16.3800628 48.1724963)
103664216,48.1717264,16.3807647,4,POINT (16.3807647 48.1717264)
103667836,48.1734144,16.3792383,3,POINT (16.3792383 48.1734144)
985851618,48.1723075,16.3794057,1,POINT (16.3794057 48.1723075)
83699830,48.1729729,16.3808564,5,POINT (16.3808564 48.1729729)
103660659,48.173822,16.3810873,4,POINT (16.3810873 48.173822)
103658692,48.1728062,16.3819822,3,POINT (16.3819822 48.1728062)
5218737607,48.1737232,16.3795942,3,POINT (16.3795942 48.1737232)
123749340,48.1669777,16.3628066,3,POINT (16.3628066 48.1669777)
1086176387,48.1656474,16.3634919,4,POINT (16.3634919 48.1656474)
84285900,48.1674515,16.3583518,3,POINT (16.3583518 48.1674515)
304036955,48.167395,16.3583731,3,POINT (16.3583731 48.167395)
293194750,48.1689843,16.3576919,3,POINT (16.3576919 48.1689843)
84285911,48.1683166,16.3621185,4,POINT (16.3621185 48.1683166)
293186400,48.1681451,16.3631002,3,POINT (16.3631002 48.1681451)
123752475,48.1684311,16.3611842,3,POINT (16.3611842 48.1684311)
304043948,48.1678632,16.3696035,1,POINT (16.3696035 48.1678632)
293190610,48.167322,16.3677225,4,POINT (16.3677225 48.167322)
85945864,48.2130995,16.3088942,4,POINT (16.3088942 48.2130995)
87069640,48.2124582,16.3086597,3,POINT (16.3086597 48.2124582)
86002346,48.1709623,16.3509196,3,POINT (16.3509196 48.1709623)
86057499,48.1755567,16.3971112,3,POINT (16.3971112 48.1755567)
356055594,48.1757913,16.3971654,3,POINT (16.3971654 48.1757913)
306657320,48.1759235,16.3950391,3,POINT (16.3950391 48.1759235)
6739899006,48.1753588,16.3970789,4,POINT (16.3970789 48.1753588)
2745598692,48.1752673,16.3958816,1,POINT (16.3958816 48.1752673)
6739898989,48.1751441,16.3973304,3,POINT (16.3973304 48.1751441)
86058073,48.1797822,16.4000582,1,POINT (16.4000582 48.1797822)
306657060,48.1770185,16.3974184,4,POINT (16.3974184 48.1770185)
86059890,48.1844983,16.3858773,3,POINT (16.3858773 48.1844983)
312150367,48.1836974,16.3867215,3,POINT (16.3867215 48.1836974)
293919994,48.185409,16.3875596,3,POINT (16.3875596 48.185409)
1852755631,48.1841163,16.3851909,3,POINT (16.3851909 48.1841163)
262200124,48.2181736,16.3699519,3,POINT (16.3699519 48.2181736)
294355732,48.1847786,16.3455538,3,POINT (16.3455538 48.1847786)
87863806,48.2441109,16.3723721,1,POINT (16.3723721 48.2441109)
87864794,48.2452078,16.3753302,3,POINT (16.3753302 48.2452078)
1240355562,48.2443952,16.374556,1,POINT (16.374556 48.2443952)
87865959,48.2435589,16.3740992,1,POINT (16.3740992 48.2435589)
1183412049,48.2012306,16.3938275,1,POINT (16.3938275 48.2012306)
88187965,48.2416819,16.3773682,3,POINT (16.3773682 48.2416819)
88187966,48.2412424,16.3764433,3,POINT (16.3764433 48.2412424)
3094804225,48.2418279,16.3772055,1,POINT (16.3772055 48.2418279)
4308522016,48.2413307,16.3779055,4,POINT (16.3779055 48.2413307)
88187969,48.2407353,16.3753281,3,POINT (16.3753281 48.2407353)
438641877,48.2398135,16.3762885,3,POINT (16.3762885 48.2398135)
90136564,48.1886179,16.3205503,3,POINT (16.3205503 48.1886179)
251063831,48.1899787,16.3203408,3,POINT (16.3203408 48.1899787)
90168294,48.175334,16.3210808,3,POINT (16.3210808 48.175334)
1353014351,48.1755218,16.3203404,4,POINT (16.3203404 48.1755218)
1635078608,48.1799375,16.3414305,3,POINT (16.3414305 48.1799375)
213440860,48.1750861,16.3571741,4,POINT (16.3571741 48.1750861)
91109788,48.2299289,16.3552845,3,POINT (16.3552845 48.2299289)
302036232,48.1825941,16.3218714,3,POINT (16.3218714 48.1825941)
256759857,48.2207169,16.3236863,4,POINT (16.3236863 48.2207169)
245492180,48.2217749,16.3240987,3,POINT (16.3240987 48.2217749)
92739182,48.2218665,16.3255941,3,POINT (16.3255941 48.2218665)
92736998,48.2230989,16.3223564,3,POINT (16.3223564 48.2230989)
92737000,48.2228345,16.323061,3,POINT (16.323061 48.2228345)
126509276,48.2223367,16.3219015,3,POINT (16.3219015 48.2223367)
92737136,48.2221497,16.3225348,4,POINT (16.3225348 48.2221497)
92740255,48.2387865,16.3730226,2,POINT (16.3730226 48.2387865)
3904542946,48.2374244,16.3728978,4,POINT (16.3728978 48.2374244)
92867171,48.1938861,16.3340607,3,POINT (16.3340607 48.1938861)
93025635,48.179937,16.3173653,3,POINT (16.3173653 48.179937)
2768437458,48.1801776,16.3175316,3,POINT (16.3175316 48.1801776)
2768437453,48.1800515,16.317747,3,POINT (16.317747 48.1800515)
93279685,48.1810496,16.3588994,3,POINT (16.3588994 48.1810496)
1362174003,48.1811494,16.3592949,3,POINT (16.3592949 48.1811494)
93279731,48.1808632,16.3589427,4,POINT (16.3589427 48.1808632)
3310664027,48.1807296,16.3588143,4,POINT (16.3588143 48.1807296)
93949804,48.2258649,16.3118491,3,POINT (16.3118491 48.2258649)
93949805,48.2252418,16.3137587,3,POINT (16.3137587 48.2252418)
286428230,48.2264172,16.3122916,1,POINT (16.3122916 48.2264172)
260246776,48.2251648,16.3112756,2,POINT (16.3112756 48.2251648)
93950133,48.2253348,16.3142461,4,POINT (16.3142461 48.2253348)
93949806,48.2249365,16.3139619,4,POINT (16.3139619 48.2249365)
105908194,48.2259628,16.3147881,3,POINT (16.3147881 48.2259628)
96952270,48.1937512,16.3344789,4,POINT (16.3344789 48.1937512)
293279861,48.1650256,16.3763396,2,POINT (16.3763396 48.1650256)
306225554,48.1647889,16.370389,3,POINT (16.370389 48.1647889)
2309659180,48.1704906,16.3515533,3,POINT (16.3515533 48.1704906)
98808827,48.1765587,16.324782,3,POINT (16.324782 48.1765587)
3338963269,48.1765368,16.3249721,3,POINT (16.3249721 48.1765368)
320017078,48.2441572,16.3518245,2,POINT (16.3518245 48.2441572)
99110446,48.2440333,16.3504311,3,POINT (16.3504311 48.2440333)
152547792,48.2441007,16.3515977,3,POINT (16.3515977 48.2441007)
8713016782,48.2433273,16.3502993,1,POINT (16.3502993 48.2433273)
99111194,48.2446338,16.3599309,3,POINT (16.3599309 48.2446338)
1843138875,48.2446424,16.3604729,3,POINT (16.3604729 48.2446424)
100036268,48.2349888,16.3606346,3,POINT (16.3606346 48.2349888)
1628242225,48.1765196,16.3341252,3,POINT (16.3341252 48.1765196)
100864921,48.1758772,16.3342255,3,POINT (16.3342255 48.1758772)
100864857,48.1773645,16.3303201,1,POINT (16.3303201 48.1773645)
100864864,48.1773782,16.3314063,4,POINT (16.3314063 48.1773782)
100864860,48.1773933,16.3324886,4,POINT (16.3324886 48.1773933)
274590520,48.1766221,16.332559,3,POINT (16.332559 48.1766221)
100865805,48.1767362,16.3351808,3,POINT (16.3351808 48.1767362)
267731768,48.1773084,16.3364307,3,POINT (16.3364307 48.1773084)
3873017955,48.177382,16.3383533,4,POINT (16.3383533 48.177382)
4629899524,48.1783667,16.3405813,2,POINT (16.3405813 48.1783667)
267621526,48.1788552,16.3429857,4,POINT (16.3429857 48.1788552)
2524761802,48.1813815,16.3476304,3,POINT (16.3476304 48.1813815)
1241686477,48.1810922,16.3464855,3,POINT (16.3464855 48.1810922)
100866274,48.1807592,16.3452567,3,POINT (16.3452567 48.1807592)
297180239,48.1805871,16.3446147,3,POINT (16.3446147 48.1805871)
100866366,48.1816327,16.3445591,4,POINT (16.3445591 48.1816327)
100866574,48.1809312,16.3458871,4,POINT (16.3458871 48.1809312)
100866364,48.1806087,16.3416216,3,POINT (16.3416216 48.1806087)
100866699,48.181298,16.34359,4,POINT (16.34359 48.181298)
100866769,48.1828259,16.3398978,3,POINT (16.3398978 48.1828259)
100866873,48.1834959,16.3393781,3,POINT (16.3393781 48.1834959)
100866771,48.1835095,16.341872,4,POINT (16.341872 48.1835095)
100866877,48.1845187,16.3423163,3,POINT (16.3423163 48.1845187)
254666250,48.1844058,16.3386305,3,POINT (16.3386305 48.1844058)
100867892,48.180626,16.348349,3,POINT (16.348349 48.180626)
2133009122,48.1803345,16.3484108,1,POINT (16.3484108 48.1803345)
2390756234,48.2363711,16.3704417,5,POINT (16.3704417 48.2363711)
103646708,48.1919108,16.3325489,3,POINT (16.3325489 48.1919108)
2424180761,48.1921331,16.3328225,3,POINT (16.3328225 48.1921331)
103655613,48.1735832,16.3909512,4,POINT (16.3909512 48.1735832)
139376964,48.1732339,16.3908352,1,POINT (16.3908352 48.1732339)
103655898,48.1733838,16.3921184,4,POINT (16.3921184 48.1733838)
103656325,48.1748609,16.3926026,4,POINT (16.3926026 48.1748609)
139377809,48.1730203,16.3919944,1,POINT (16.3919944 48.1730203)
103656034,48.1731897,16.3932462,4,POINT (16.3932462 48.1731897)
139378255,48.1728657,16.3931362,1,POINT (16.3931362 48.1728657)
3545364630,48.1721099,16.3976085,1,POINT (16.3976085 48.1721099)
103656317,48.1746414,16.3937316,3,POINT (16.3937316 48.1746414)
103656328,48.1750846,16.391461,4,POINT (16.391461 48.1750846)
295414234,48.1754573,16.392801,3,POINT (16.392801 48.1754573)
6739847853,48.175286,16.3904049,3,POINT (16.3904049 48.175286)
103657556,48.1718947,16.386513,4,POINT (16.386513 48.1718947)
103660655,48.1727081,16.3869113,4,POINT (16.3869113 48.1727081)
252281392,48.1728395,16.38821,3,POINT (16.38821 48.1728395)
103657807,48.1730116,16.3895466,3,POINT (16.3895466 48.1730116)
103660632,48.1735825,16.382235,4,POINT (16.382235 48.1735825)
295405766,48.1751973,16.3827382,3,POINT (16.3827382 48.1751973)
103660646,48.1732829,16.3838299,4,POINT (16.3838299 48.1732829)
103659105,48.1721146,16.3854192,4,POINT (16.3854192 48.1721146)
252281626,48.17141,16.3851031,3,POINT (16.3851031 48.17141)
103664211,48.1712245,16.3787032,3,POINT (16.3787032 48.1712245)
103659519,48.1681422,16.37993,3,POINT (16.37993 48.1681422)
103659678,48.1721168,16.3783417,3,POINT (16.3783417 48.1721168)
293282431,48.1720867,16.3778048,3,POINT (16.3778048 48.1720867)
103661669,48.1629929,16.3820147,3,POINT (16.3820147 48.1629929)
103661672,48.1631358,16.3827781,4,POINT (16.3827781 48.1631358)
130232678,48.1633106,16.3835847,3,POINT (16.3835847 48.1633106)
293287930,48.1645713,16.3822252,4,POINT (16.3822252 48.1645713)
3188901149,48.1622799,16.3831072,3,POINT (16.3831072 48.1622799)
103664213,48.1713413,16.3793973,4,POINT (16.3793973 48.1713413)
103868511,48.2171528,16.3914293,3,POINT (16.3914293 48.2171528)
266655458,48.2168697,16.3917003,4,POINT (16.3917003 48.2168697)
105709707,48.2247354,16.3192968,3,POINT (16.3192968 48.2247354)
3099579512,48.1967296,16.4117854,1,POINT (16.4117854 48.1967296)
213287619,48.2277135,16.3086148,4,POINT (16.3086148 48.2277135)
162758815,48.2258547,16.3073004,3,POINT (16.3073004 48.2258547)
110335973,48.1900072,16.4118981,3,POINT (16.4118981 48.1900072)
3103456731,48.1847364,16.4048926,3,POINT (16.4048926 48.1847364)
111094985,48.2310975,16.3553751,3,POINT (16.3553751 48.2310975)
111163899,48.1904378,16.4016171,3,POINT (16.4016171 48.1904378)
111164141,48.190647,16.401407,3,POINT (16.401407 48.190647)
1445464465,48.1900484,16.4023256,3,POINT (16.4023256 48.1900484)
111166066,48.1891693,16.4037907,3,POINT (16.4037907 48.1891693)
115503838,48.1898136,16.4046514,1,POINT (16.4046514 48.1898136)
1990973096,48.1890806,16.4039465,1,POINT (16.4039465 48.1890806)
319830823,48.1897148,16.4028657,3,POINT (16.4028657 48.1897148)
114133176,48.2116151,16.395443,3,POINT (16.395443 48.2116151)
114215758,48.2292759,16.3697736,3,POINT (16.3697736 48.2292759)
277973070,48.1957903,16.3369359,3,POINT (16.3369359 48.1957903)
115171268,48.1960583,16.3943094,3,POINT (16.3943094 48.1960583)
115329187,48.18754,16.393342,3,POINT (16.393342 48.18754)
1662446538,48.1833898,16.3984962,3,POINT (16.3984962 48.1833898)
8293160815,48.1858683,16.3960649,5,POINT (16.3960649 48.1858683)
115339128,48.1816787,16.3996347,3,POINT (16.3996347 48.1816787)
243736327,48.1811768,16.4001464,3,POINT (16.4001464 48.1811768)
2107289289,48.1921921,16.4043238,3,POINT (16.4043238 48.1921921)
115364739,48.1870985,16.4019883,3,POINT (16.4019883 48.1870985)
119337823,48.1870199,16.4018298,4,POINT (16.4018298 48.1870199)
319898633,48.1846024,16.3986795,3,POINT (16.3986795 48.1846024)
2707099696,48.1862033,16.3969362,2,POINT (16.3969362 48.1862033)
115367884,48.1849976,16.4025572,3,POINT (16.4025572 48.1849976)
2399684652,48.1865851,16.4009722,3,POINT (16.4009722 48.1865851)
115389334,48.1821937,16.3997709,1,POINT (16.3997709 48.1821937)
115394048,48.1879528,16.3989661,4,POINT (16.3989661 48.1879528)
2622979593,48.1880318,16.3987395,4,POINT (16.3987395 48.1880318)
6469557548,48.1878936,16.3990889,3,POINT (16.3990889 48.1878936)
119337836,48.1887861,16.399751,4,POINT (16.399751 48.1887861)
115425864,48.184211,16.4017975,1,POINT (16.4017975 48.184211)
115486617,48.1854161,16.4039146,3,POINT (16.4039146 48.1854161)
668734433,48.1898164,16.4098698,1,POINT (16.4098698 48.1898164)
117356962,48.1953527,16.4060915,3,POINT (16.4060915 48.1953527)
117361284,48.1952465,16.406347,1,POINT (16.406347 48.1952465)
117359089,48.1950047,16.4069008,3,POINT (16.4069008 48.1950047)
117359573,48.1951719,16.4065169,1,POINT (16.4065169 48.1951719)
2109234622,48.1978821,16.3993836,1,POINT (16.3993836 48.1978821)
119318574,48.1970008,16.4009322,1,POINT (16.4009322 48.1970008)
119327380,48.1846417,16.4047518,3,POINT (16.4047518 48.1846417)
2399684657,48.186676,16.4010181,3,POINT (16.4010181 48.186676)
3177626968,48.1888979,16.3996385,4,POINT (16.3996385 48.1888979)
119337841,48.1910709,16.3963425,3,POINT (16.3963425 48.1910709)
320095404,48.1942493,16.3869189,4,POINT (16.3869189 48.1942493)
119339792,48.1943319,16.3870975,3,POINT (16.3870975 48.1943319)
300874590,48.1933822,16.3910315,3,POINT (16.3910315 48.1933822)
320095412,48.1943742,16.3867775,3,POINT (16.3867775 48.1943742)
119384670,48.1992139,16.375638,4,POINT (16.375638 48.1992139)
148427920,48.1991339,16.3759564,4,POINT (16.3759564 48.1991339)
119395014,48.1982586,16.3749918,3,POINT (16.3749918 48.1982586)
122109681,48.2420276,16.3745263,3,POINT (16.3745263 48.2420276)
122109733,48.2375921,16.3803637,1,POINT (16.3803637 48.2375921)
122109723,48.2390511,16.3800734,4,POINT (16.3800734 48.2390511)
3696014534,48.2381474,16.3782723,4,POINT (16.3782723 48.2381474)
123673053,48.1861967,16.3827081,4,POINT (16.3827081 48.1861967)
2061414510,48.1836948,16.3806228,3,POINT (16.3806228 48.1836948)
123673055,48.1859892,16.3828548,3,POINT (16.3828548 48.1859892)
123277760,48.1838762,16.384753,5,POINT (16.384753 48.1838762)
3674544936,48.182725,16.3820458,4,POINT (16.3820458 48.182725)
312765072,48.1786165,16.3910471,3,POINT (16.3910471 48.1786165)
123419512,48.2011099,16.382609,2,POINT (16.382609 48.2011099)
123614314,48.20796,16.3849696,3,POINT (16.3849696 48.20796)
3014201103,48.2110313,16.3851902,3,POINT (16.3851902 48.2110313)
3227263749,48.2076474,16.3836718,3,POINT (16.3836718 48.2076474)
123610502,48.207399,16.3835525,3,POINT (16.3835525 48.207399)
123614797,48.2063219,16.3837509,2,POINT (16.3837509 48.2063219)
296412367,48.2031131,16.3815651,3,POINT (16.3815651 48.2031131)
2363278778,48.2039866,16.3828669,3,POINT (16.3828669 48.2039866)
123540051,48.2028083,16.3843656,4,POINT (16.3843656 48.2028083)
123540042,48.202035,16.3845314,1,POINT (16.3845314 48.202035)
123540302,48.2034042,16.3842031,3,POINT (16.3842031 48.2034042)
3821503282,48.2044097,16.3845863,4,POINT (16.3845863 48.2044097)
291337314,48.2016134,16.3802076,3,POINT (16.3802076 48.2016134)
250383788,48.203739,16.3876887,1,POINT (16.3876887 48.203739)
123610504,48.2071411,16.38435,3,POINT (16.38435 48.2071411)
123618209,48.2075041,16.3846547,3,POINT (16.3846547 48.2075041)
123611365,48.2078143,16.3838217,3,POINT (16.3838217 48.2078143)
3227263748,48.207629,16.3847489,2,POINT (16.3847489 48.207629)
123623206,48.2102137,16.3895572,3,POINT (16.3895572 48.2102137)
309434105,48.2105268,16.3899721,1,POINT (16.3899721 48.2105268)
3262508389,48.1840776,16.3745666,1,POINT (16.3745666 48.1840776)
2456883586,48.1842765,16.3761597,3,POINT (16.3761597 48.1842765)
287747829,48.183977,16.3760388,3,POINT (16.3760388 48.183977)
123682053,48.1812602,16.3743972,3,POINT (16.3743972 48.1812602)
123682778,48.180086,16.3747477,4,POINT (16.3747477 48.180086)
250119247,48.1801677,16.3755205,1,POINT (16.3755205 48.1801677)
1742570120,48.180027,16.374282,3,POINT (16.374282 48.180027)
123682780,48.1805194,16.3775008,4,POINT (16.3775008 48.1805194)
123684864,48.1794779,16.3777138,4,POINT (16.3777138 48.1794779)
123682783,48.1806898,16.3784849,4,POINT (16.3784849 48.1806898)
123683397,48.1813355,16.3783748,3,POINT (16.3783748 48.1813355)
123682806,48.180863,16.3794304,4,POINT (16.3794304 48.180863)
4278115340,48.1822903,16.3812928,4,POINT (16.3812928 48.1822903)
123684889,48.1798136,16.3796413,4,POINT (16.3796413 48.1798136)
1445703697,48.1814339,16.3790778,4,POINT (16.3790778 48.1814339)
123683389,48.1812866,16.3773344,4,POINT (16.3773344 48.1812866)
123683820,48.1812298,16.3763613,3,POINT (16.3763613 48.1812298)
123683950,48.1803774,16.3766996,3,POINT (16.3766996 48.1803774)
250119282,48.1802488,16.3760132,1,POINT (16.3760132 48.1802488)
123693363,48.1789448,16.3736749,3,POINT (16.3736749 48.1789448)
250119553,48.1792489,16.3764218,1,POINT (16.3764218 48.1792489)
293201161,48.1789785,16.3778155,3,POINT (16.3778155 48.1789785)
123684866,48.1796553,16.3786977,4,POINT (16.3786977 48.1796553)
123701533,48.1772476,16.3737901,4,POINT (16.3737901 48.1772476)
123699429,48.1650568,16.3684452,4,POINT (16.3684452 48.1650568)
306224178,48.165288,16.3685582,3,POINT (16.3685582 48.165288)
123701517,48.1678028,16.3700157,3,POINT (16.3700157 48.1678028)
293284712,48.1671719,16.3733704,1,POINT (16.3733704 48.1671719)
123701577,48.1690591,16.3706386,4,POINT (16.3706386 48.1690591)
123701528,48.1749802,16.3733618,3,POINT (16.3733618 48.1749802)
2261966238,48.1756893,16.3736766,4,POINT (16.3736766 48.1756893)
123701542,48.1835415,16.3737305,3,POINT (16.3737305 48.1835415)
321778292,48.1835633,16.374111,1,POINT (16.374111 48.1835633)
293190609,48.1670429,16.3694057,3,POINT (16.3694057 48.1670429)
6739847859,48.1749335,16.3902204,3,POINT (16.3902204 48.1749335)
2695119698,48.1699257,16.3643904,2,POINT (16.3643904 48.1699257)
335886722,48.1654898,16.3650004,3,POINT (16.3650004 48.1654898)
1544762818,48.1676257,16.3588792,3,POINT (16.3588792 48.1676257)
123752839,48.1715522,16.3619066,3,POINT (16.3619066 48.1715522)
123754125,48.1716973,16.3562333,3,POINT (16.3562333 48.1716973)
123754224,48.172509,16.3568228,3,POINT (16.3568228 48.172509)
4329720417,48.2132459,16.3460729,3,POINT (16.3460729 48.2132459)
123854325,48.2124668,16.3452813,3,POINT (16.3452813 48.2124668)
1114010120,48.2119157,16.344126,3,POINT (16.344126 48.2119157)
1114680102,48.2122944,16.3453111,3,POINT (16.3453111 48.2122944)
126510780,48.2206435,16.3236484,3,POINT (16.3236484 48.2206435)
553281130,48.1675028,16.3885558,3,POINT (16.3885558 48.1675028)
286479933,48.1752915,16.3273309,4,POINT (16.3273309 48.1752915)
130232679,48.162368,16.3839743,3,POINT (16.3839743 48.162368)
1829890434,48.1636818,16.3852164,3,POINT (16.3852164 48.1636818)
130232699,48.1622785,16.3834366,1,POINT (16.3834366 48.1622785)
130232768,48.1637117,16.3853109,1,POINT (16.3853109 48.1637117)
130232810,48.1662249,16.3806762,4,POINT (16.3806762 48.1662249)
1092776750,48.1661845,16.3803504,3,POINT (16.3803504 48.1661845)
1829862481,48.1672621,16.3802738,3,POINT (16.3802738 48.1672621)
294233530,48.1652722,16.3810552,4,POINT (16.3810552 48.1652722)
130232811,48.166373,16.3814761,4,POINT (16.3814761 48.166373)
130232823,48.1674078,16.3810432,4,POINT (16.3810432 48.1674078)
294042577,48.1654218,16.3818696,4,POINT (16.3818696 48.1654218)
294235850,48.1665229,16.3822505,4,POINT (16.3822505 48.1665229)
1958117352,48.1675804,16.3819583,3,POINT (16.3819583 48.1675804)
130233888,48.1707503,16.3812332,3,POINT (16.3812332 48.1707503)
1844621716,48.1693108,16.3823322,3,POINT (16.3823322 48.1693108)
130233899,48.1699181,16.3808181,3,POINT (16.3808181 48.1699181)
97054603,48.2510009,16.3761275,3,POINT (16.3761275 48.2510009)
139148205,48.1835609,16.3928988,3,POINT (16.3928988 48.1835609)
1852879291,48.1800826,16.391567,1,POINT (16.391567 48.1800826)
2526546837,48.1794806,16.3591105,3,POINT (16.3591105 48.1794806)
360356022,48.1869444,16.3775439,3,POINT (16.3775439 48.1869444)
151007862,48.2167741,16.3681664,4,POINT (16.3681664 48.2167741)
151007863,48.2169037,16.3684481,3,POINT (16.3684481 48.2169037)
151007948,48.211254,16.3682668,3,POINT (16.3682668 48.211254)
164426180,48.2298209,16.3950029,4,POINT (16.3950029 48.2298209)
1366473223,48.2290768,16.3958967,3,POINT (16.3958967 48.2290768)
1366473224,48.2282587,16.3943089,3,POINT (16.3943089 48.2282587)
164426186,48.2321166,16.3922893,1,POINT (16.3922893 48.2321166)
177392779,48.2308415,16.3480501,3,POINT (16.3480501 48.2308415)
188867671,48.1827366,16.3272919,3,POINT (16.3272919 48.1827366)
302036229,48.1821015,16.3269883,3,POINT (16.3269883 48.1821015)
188867678,48.1824435,16.3283688,3,POINT (16.3283688 48.1824435)
188867684,48.1824051,16.3285021,3,POINT (16.3285021 48.1824051)
1363769691,48.182137,16.3288927,1,POINT (16.3288927 48.182137)
188867685,48.1824919,16.3285354,3,POINT (16.3285354 48.1824919)
188867690,48.1825084,16.3284038,3,POINT (16.3284038 48.1825084)
1869866477,48.2199428,16.3700607,3,POINT (16.3700607 48.2199428)
192000050,48.1735206,16.3988035,3,POINT (16.3988035 48.1735206)
3080800578,48.1749965,16.3992096,4,POINT (16.3992096 48.1749965)
1362771517,48.1800915,16.3407423,3,POINT (16.3407423 48.1800915)
3217792993,48.1808421,16.3375187,3,POINT (16.3375187 48.1808421)
